id,sentence1,sentence2,labels,source
011f6a1b-b773-484d-8100-6705da2bd580::neg_mix_bt_s2,Sun filed its lawsuit after an appeals court in Washington upheld the U.S. government's antitrust case against Microsoft.,"But last week, the board of trustees gave him a vote of distrust.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix_bt_s2
50d22ffc-8062-4d11-986a-914f18bfd913::neg_mix,"The memo on protecting sales of Windows and other desktop software mentioned Linux, a still small but emerging software competitor that is not owned by any specific company.","Tropical Storm Claudette headed for the Texas coast Saturday, with forecasters saying the sluggish storm system could reach hurricane strength before landfall early Tuesday.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix
50b67163-ab29-4893-8dbc-4b6b999e0aae::neg_mix_bt_s2,"Barbini said the union may reach a compromise with the United States but it wants a system for labeling such foods, something the industry successfully fought here.","They patrol borders, analyze US intelligence, respond to emergencies, and protect against, among other things, terrorism.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix_bt_s2
c06eba03-33a0-4e07-ae22-0fe39ad5ce62::neg_mix,The world's two largest automakers said their U.S. sales declined more than predicted last month as a late summer sales frenzy caused more of an industry backlash than expected.,At least 26 American troops have been killed in hostile fire since major combat was officially declared over on May 1.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix
c8a03182-082e-4d07-905f-9f9464f53e71::neg_mix_bt_s1,It will also give Microsoft the opportunity to comment on the remedies proposed by the Commission.,A former partner of accountancy firm Ernst & Young was yesterday arrested by FBI agents in the US on charges of obstructing federal investigations.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix_bt_s1
1d4024c2-beef-440a-b806-4fa94542c8df::neg_mix,"Earlier on Monday, Grant Thornton SpA repeated previous statements that it was ""a victim of fraudulent action"".",Dave Delainey agreed to cooperate with federal prosecutors in exchange for the plea.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix
7906985d-dc81-47e2-8556-d7b3dd4de23b::neg_mix_bt_s2,The Passion will feature actor James Caviezel as Christ and actress Monica Bellucci as Mary Magdalene.,"""McDonald's Canada only buys beef from facilities that have been tested and approved nationwide by the Canadian Food Inspection Agency.""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix_bt_s2
1850461f-e339-4af4-bf56-931230b719cf::neg_mix,Ontario Premier Ernie Eves appointed a judge on Tuesday to hold an independent investigation into how the province has handled SARS.,"Sen. Richard Shelby, a Republican from Alabama, chairman of the Senate Banking Committee, wasn't rushing to endorse the legislation, said committee spokesman Andrew Gray.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix
ed810cda-31d7-4481-a14f-30779aa81377::neg_mix_bt_s1,"""We think that this planet formed with its star [NUM] billions of years ago when the (Milky Way) galaxy was very young, especially in the process of formation.""","The International Atomic Energy Agency asked for information on the uranium assertions after London's dossier was published, but Britain did not provide any, U.N. officials said.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix_bt_s1
0c79dd40-2db5-43ba-9fd6-7ef5bd50bcc4::neg_mix,Albertsons and Kroger's Ralphs chain locked out their workers in response.,Macugen dries up those blood vessels by blocking a protein in the body called vascular endothelial growth factor that promotes blood vessel growth.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix
709ac6f1-c59e-4754-a01b-6701f0142e1d::neg_mix_bt_s2,"US authorities blame Al Qaeda for the attacks, which killed 231 people, including 12 Americans.","""This deal makes sense for both companies,"" Halla said in a prepared statement.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix_bt_s2
2f438c3b-37ec-496d-8404-c6d4fc48c153::neg_mix_bt_s2,"""Of course, I want to win again, but I think it's worse when you have never won because you get anxious.","""We don't want to go to war with anyone, it's always a last resort, and you have to avoid it.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix_bt_s2
e52799d0-30ae-49df-b4f0-a9da4893ef83::neg_mix,Vivendi shares closed 3.8 percent up in Paris at 15.78 euros.,"Like the Power4, the Power5 contains two processor cores on one chip.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix
3da71873-461e-4df7-9b9d-8f0b207f618f::neg_mix_bt_s1,"The decades-long conflict has killed more than [NUM] people in the resource-rich province, most of them civilians.",U.S. District Judge Florence-Marie Cooper is to consider the motions Thursday.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix_bt_s1
60ce68bc-4fab-40f9-96b6-c62265a6e8ac::neg_mix_bt_s2,The euro has slipped nearly four percent since matching a record peak of around $1.1935 only last week and hitting an all-time high of 140.90 yen in late May.,"Sen. Ron Wyden, D-Ore., said the ""idea of a federal bet salon on atrocities and terrorism is ridiculous and grotesque,"" WBAL reported.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix_bt_s2
af1d0eff-fcc7-4d1d-bf79-278eac9d9202::neg_mix,"One of the FBI’s key operatives, who had a falling out with the bureau, provided an account of the operation at a friend’s closed immigration court proceeding.",The sale represents about 52 per cent of the 115.9 million shares Mr Turner held at the end of April.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix
f1589683-0840-4872-b150-df4e7eccc7fb::neg_mix_bt_s2,It estimated on Thursday it has a 51 percent market share in Europe.,The New Orders Index increased by [NUM] percentage points from [NUM] percent in May to [NUM] percent in June.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix_bt_s2
41e3c75f-3b11-4749-b7df-8dc63522b978::neg_mix,"In Washington, the federal government remained closed for a second day.","News Corp., whose empire spans Hollywood's Twentieth Century Fox to publishing house HarperCollins, owns 35 percent of BSkyB.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix
a9de642d-525f-45d5-827e-a58adeb4bb36::neg_mix_bt_s2,"Other recommendations included a special counsel on oceans in the White House, creation of regional ocean ecosystem councils and a national system to protect marine reserves.","As temperatures rise above [NUM] Fahrenheit in Basra, cooling and air conditioning systems have stopped.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix_bt_s2
ad13a54d-f59d-4481-ad74-05b94d9ce2cd::neg_mix,"To create the condyle, Dr Mao and colleague Adel Alhadlaq used adult stem cells taken from the bone marrow of rats.","Jackson's visit followed a relatively peaceful night Thursday in Benton Harbor, about 100 miles northeast of Chicago.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix
b1b338cc-f351-4352-9249-48361f34f3c9::neg_mix_bt_s2,Her knees were swollen for days and she still bears scars there and on her legs and ankles.,"Peterson, [NUM], was arrested in La Jolla April [NUM] after the two bodies were identified by DNA tests.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix_bt_s2
fcb9dd13-b0a5-444b-839c-a0905eda18ae::neg_mix_bt_s1,"In September, Hewlett-Packard signed a development and marketing agreement with the company.","""We've destroyed about one half of al Qaeda, the top operators of al Qaeda, and that's good.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix_bt_s1
d64e9cc1-72eb-4153-ae58-d2d6d95beb22::neg_mix_bt_s1,The IRS said that taxpayers can avoid undeclared controls by having refunds paid directly to their audit or savings accounts.,The Democratic Republic of Congo's war began in 1998 when Uganda and Rwanda invaded together to back rebels trying to topple Kinshasa.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix_bt_s1
e8c345af-f06b-448e-a2dd-3e58e88f5105::neg_mix_bt_s2,"Rashidi Ahmad, 33, was found dead in his pickup truck after it crashed into a building at Lincolnshire and Williamsborough drives, near Franklin Boulevard.","Snow's interview was conducted on Friday, but was embargoed until Tuesday.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix_bt_s2
3083e7c7-f4a2-4e0e-b402-efad9638a506::neg_mix_bt_s1,"In the journal Geophysical Research Letters, the Vincent team wrote that all the fresh water was poured out of the [NUM] mile ([NUM] km) long Disraeli Fjord.","In 1969, Ms. McCorvey's attorneys filed suit against Dallas County District Attorney Henry Wade challenging the state's abortion laws.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix_bt_s1
ae8c7cbd-a4cf-4dea-bc77-c7d276ae0a71::neg_mix,"TI further said that, as a result of the license agreement, it will not change its prices for OMAP devices.","""I think we can now qualify what is happening as a genuine epidemic,"" Health Minister Jean-Francois Mattei said on France Inter radio.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix
70bd2186-b1d4-4d5e-b1ed-37cfb15af946::neg_mix,"Samuel Waksal, ImClone's former CEO, recently began serving a prison sentence of more than seven years for securities fraud.","""We don't have new places to check,"" Waco public information officer Steve Anderson said.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix
ee41a0b9-0586-41ca-a83e-7d3578d6609f::neg_mix_bt_s2,It is for that reason that legal scholars said the Denver ruling is at least plausible.,"The White House spokesman, Scott McClellan, described the Padilla rulers as ""difficult and flawed.""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix_bt_s2
2f5e45b5-d902-44bd-b21b-c0084281c48e::neg_mix,"""I just got carried away and started making stuff,"" Byrne said.","Westfield also will continue discussions over the other co-owned centres, such as Knox City in Melbourne, where Deutsche Bank owns a 50 per cent stake.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix
7651efe7-d96f-4343-aa03-29f833c30687::neg_mix,"In addition to HP, vendors backing SMI-S include Computer Associates, EMC, IBM, Sun and Veritas.",The United States will play Canada in the third-place game Saturday.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix
5782c064-021e-42dd-8b1a-77ca7301254e::neg_mix_bt_s1,"Three such self-justice attacks forced the hacker organizer, who identified himself only as ""Eleonora67"", to extend the competition until [NUM] p.m. EDT Sunday.","Some state legislators behind the bill say they remain hopeful Bush will sign the legislation, though they acknowledge pressure is building on the governor to do otherwise.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix_bt_s1
169ecc5c-1fb2-4126-b9f5-4a785f2649f4::neg_mix,"The GPO previously closed bookstores in San Francisco, Boston, Philadelphia, Chicago, Birmingham, Cleveland, and Columbus.","And I really liked him, and I still do.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix
c224104c-0e87-463c-9b86-19bfa67f718f::neg_mix_bt_s1,"Parrado's aunt believes that her nephew, who served a prison sentence in Cuba, will be persecuted when he is returned.","Waksal pleaded guilty to insider trading charges last year, and he is scheduled to be sentenced June 10.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix_bt_s1
42c32d28-f9f8-4be9-9eb0-f49d7c171850::neg_mix_bt_s1,"Dubbed Project Mad Hatter, the Linux-based desktop is promoted by Sun as a safer and cheaper alternative to Windows.","The share price of Berkeley-based Xoma lost 73 cents a share, or 13 percent, to $4.76 in afternoon trading on the Nasdaq Stock Market.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix_bt_s1
014f1da4-17b5-4c07-b315-ad685a45fc00::neg_mix_bt_s1,Both have said that they are willing to take advantage of the low chance of success to lead separate lives.,"The deal also boosts SuSE's sales reach worldwide and enhances HP's Linux business, they said.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix_bt_s1
73b690f9-347a-486b-a581-fc54d6d12ca6::neg_mix,"If found guilty, Samudra could be sentenced to death under anti-terror laws passed soon after the bombings.","NBC probably will end the season as the second most popular network behind CBS, although it's first among the key 18-to- 49-year-old demographic.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix
c60df1c7-ecdf-43e9-925c-cc2b84a0809f::neg_mix,New chief executive Mark McInnes has already said that capping costs would be the number one priority for David Jones as part of the review process.,"It was crashed by patients' rights advocates who squeezed into camera range, protesting the FMA's acceptance of major financial support from First Professionals Insurance.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix
52240972-8f3f-4f4e-b316-7b3571e2d72a::neg_mix,"The league said it is not taking a position on whether Governor Gray Davis should be recalled in the Oct. 7 voting, and will not endorse a replacement candidate.",Ernst  Young spokesman Kenneth Kerrigan said the firm admits no wrongdoing.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix
c40e31c4-ed19-4203-845f-d948ca4c3466::neg_mix,"A summary of his remarks says: all the group's savings have been lost to raids and arrests, and JI is totally dependent on al-Qa'ida for money.",But the economy hasn't shown signs of sustainable growth.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix
c668a956-4c05-453f-97aa-aa7908be14e2::neg_mix_bt_s2,"US District Judge William M. Hoeveler's removal by his superior was a victory for US Sugar Corp., which led the fight for his ouster.","""All six are dead, we were told by Harold and his group,"" Warner said.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix_bt_s2
eed38141-0f1e-4649-b7e7-04a8864a762d::neg_mix_bt_s2,He faces 25 years in prison when he is sentenced in federal court July 7.,This represents an additional [NUM] case of dementia per year for all [NUM] women who are treated.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix_bt_s2
0fe1c46a-ca60-40d5-873d-fd47938225de::neg_mix,"And if estimates hold, it will mark the first time in history that five films grossed more than $20 million each in one weekend.","""Over 10 years, I'd say I've come out pretty close to even,"" he said.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix
3d5427da-a2ee-402b-bae5-550f68525fde::neg_mix,"The SEC specifically advised IBM that this is a fact-finding investigation and that it has not reached any conclusions related to this matter, IBM said in a statement.","Clinton’s national security adviser, Sandy Berger, said in an interview that the White House was not informed of the FBI activities.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix
a7ad46f1-1b9e-4b4f-afc8-bff809f55248::neg_mix_bt_s2,"The former president also gave numerous speeches in 2002 without compensation, said his spokesman Jim Kennedy.","Iran must also sign an additional protocol to the Treaty on the Non-Proliferation of Nuclear Weapons, which it signed in the [NUM], which would allow for short-term IAEA inspections.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix_bt_s2
8a42e6a9-bd98-4468-ac7b-5419e3113075::neg_mix_bt_s1,"The first biotechnological treatment of asthma, the narrowing of the respiratory tract, affecting millions of people around the world, was approved yesterday by the US Food and Drug Administration.","Retail pricing for SMS 2003 with 10 device client access licenses is $1,219.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix_bt_s1
b6232dff-d585-4ad8-8ad3-4a30cd4d7e7f::neg_mix_bt_s2,"Since it was launched, the SiteFinder service has come under increasing criticism from users and analysts who say that VeriSign has overstepped its authority.","Joanie Harper and brothers received a cancellation in September [NUM], and Harper received sole custody of Marques and Lyndsey, showing court records.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix_bt_s2
e0cdab4e-0c29-44d4-8173-89bbe02d3a7b::neg_mix,"Based on experience elsewhere, it could take up to two years before regular elections are held, he added.","Once identified, terrorist remains are immediately removed from the so-called memorial park, a temporary refrigerated storage facility on Manhattan where the unidentified remains are stored.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix
0712ddcc-8089-4223-9164-6790b5e732a3::neg_mix,"A charter plane crashed in Turkey on Monday, killing all 75 people aboard, including 62 Spanish peacekeepers returning from Afghanistan, officials said.",The attack took place under cover of fog at the Erez crossing on the border between Israel and the Gaza Strip.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix
79e5af8d-24b1-47a9-8992-6018cec494e3::neg_mix,"Others rushed up the aisle to vocally protest the remarks, and one student tossed his cap and gown to the stage before leaving.","Police arrested a ""potential suspect"" Monday in the abduction of a 9-year-old who was found safe after two days, the police chief said.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix
9cc5c103-783c-415a-9c73-938f7f5ee9e9::neg_mix_bt_s2,Two of the six people who testified before Congress Wednesday were engaged in a bitter dispute about airing Yankees games.,"The hospital was guarded by more than a dozen undercover police officers and military intelligence agencies, officials said.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix_bt_s2
bf8a7a6b-fc0f-43a9-b1dc-e189f7bdb9b5::neg_mix,"About 130,000 U.S. troops remain in Iraq, with others deployed in Afghanistan, South Korea and elsewhere.","In 2001, President Bush named her to the Student Loan Marketing Association, the largest U.S. lender for students.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix
f8f11cc7-4796-40b9-9371-d651997d3c67::neg_mix,"In December 1998, a 33-year-old woman died when she was hit by a metal cleat that came loose from the Columbia sailing ship.","Sony Music's portfolio of products and services currently enable carriers to offer subscribers the ability to download images, ring tones, music videos and other entertainment services.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix
3f01ccaf-abc1-4e09-9a95-805f92c535fc::neg_mix,"Former U.S. Rep. Frank McCloskey, 64, died this afternoon in his home after a long battle with bladder cancer.","Cadbury Schweppes has unveiled plans to slash 5,500 jobs and 20 percent of its factories over four years to cut costs brought about by an acquisition spree.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix
c9214a6c-fde9-455d-8659-3c73fa41c3aa::neg_mix_bt_s2,"Amrozi accused his brother, whom he called ""the witness"", of deliberately distorting his evidence.",The SEC explicitly pointed out to IBM that this is an investigation of the facts and that it did not reach any conclusions in this context.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix_bt_s2
a95225c7-be8d-439f-a335-63f24f7d4aca::neg_mix,"The subjects were next given a squirt up the nose of a rhinovirus, the nasty little germ that causes colds.",The company updated the MySQL 4.0 software with the ability to run on the HP-UX 11i Unix operating system and Linux on servers equipped with Intel's 64-bit Itanium 2 processor.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix
18377162-b202-4c3c-9385-57fce428654f::neg_mix_bt_s1,At least [NUM] American troops have been killed in action since Bush declared [NUM] the main battle on May.,Southwest said it completed inspections of its entire fleet of 385 aircraft and found no additional items.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix_bt_s1
b4faa0c6-5765-4085-b020-0467000cd589::neg_mix,"In a statement, Mr. Rowland said: ""As is the case with all appointees, Commissioner Anson is accountable to me.","Responding, Edward Skyler, a spokesman for the mayor, said later: ""The comptroller's statements, while noteworthy for their sensationalism, bear no relation to the facts.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix
5486b761-b648-4433-bb44-367e9f49da3f::neg_mix_bt_s1,The FBI is trying to determine when White House officials and Vice President personnel first focused on Wilson and learned about his wife's employment at the CIA.,"""The risk of inflation becoming undesirably low remains the predominant concern for the foreseeable future,"" the policy-setting Federal Open Market Committee said.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix_bt_s1
d56de2a5-142b-4479-8dc1-b2dcafe58be8::neg_mix,"Shares of McDonald's rose $1.83, or 8.3 percent, to close at the day's high of $23.89.","Total shipments reached 19.5 million units last year, compared with 8.9 million units in 2001.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix
0bf3c2be-28ed-4114-904e-28403c4e1550::neg_mix_bt_s1,"Down at Mount Vernon, the Skagit River was to come at [NUM] foot -- [NUM] foot above the flood level -- tonight, Burke said.","Greg Robinson, a doctor who has AIDS, resigned from Health Canada's advisory committee because of what he described as inconsistencies in the access program.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix_bt_s1
60099b5b-4660-4637-831d-2e35e62260ef::neg_mix,"He has been at UCSD since 1991 and was appointed chancellor in 1996, after spending 22 years with ATT Bell Labs, where he worked on superconductors and other materials.","""The energy task force evaluated regions of the world that are vital to global energy supply,"" the statement said.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix
3d69b055-6b80-4811-824b-56c688394697::neg_mix,"In an editorial in the journal, two breast-cancer researchers said hormones' effect on the breast created a double-whammy that is ""almost unique"" in medicine.","The plant would employ 1,000 people when fully built out, the company said.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix
feba30ec-0ee5-4ca1-bbaa-0544df63e4e3::neg_mix_bt_s1,"Law enforcement sources that spoke under the condition of anonymity, The Associated Press confirmed that Limbaugh was being investigated by the Palm Beach County Procuratorate, Fla.",Other recommendations included the creation of regional ocean ecosystem councils and a national system to fully protect marine reserves.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix_bt_s1
d269fe00-d636-4e46-8e27-a7d3eb513bcf::neg_mix_bt_s2,Snow made his comments to Reuters on Friday but they were embargoed until Tuesday.,Evans is also Deputy Chairman of the Federal Board of Information.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix_bt_s2
0b49ef16-0382-4d61-b699-d24ac53e30f4::neg_mix_bt_s2,"Dotson was arrested July 21 after calling 911, saying he needed help because he was hearing voices, authorities said.","Yunos prepared the wiring of the bombs, and Ghozi admitted that he was preparing the switch on the alarm clock triggers and packing the explosives, the prosecutors said.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",neg_mix_bt_s2
